ts,avg,measurement,occupied,autoCnt,manualCnt,dmccLatencyMs,autoCntAtRecord,manualCntAtRecord
1756899352382,NaN,-1,false,0,0,3,ERROR-null-result,
1756899352386,NaN,-1,false,0,0,11,ERROR-null-result,
1756899352400,NaN,-1,false,0,0,2,ERROR-null-result,
1756899352405,NaN,-1,false,0,0,9,ERROR-null-result,
1756899352416,NaN,-1,false,0,0,2,ERROR-null-result,
1756899352426,NaN,-1,false,0,0,2,ERROR-null-result,
1756899352432,NaN,-1,false,0,0,3,ERROR-null-result,
1756899352441,NaN,-1,false,0,0,3,ERROR-null-result,
1756899352445,NaN,-1,false,0,0,1,ERROR-null-result,
1756899352449,NaN,-1,false,0,0,7,ERROR-null-result,
1756899352460,NaN,-1,false,0,0,1,ERROR-null-result,
1756899352464,NaN,-1,false,0,0,6,ERROR-null-result,
1756899352473,NaN,-1,false,0,0,1,ERROR-null-result,
1756899352479,NaN,-1,false,0,0,7,ERROR-null-result,
1756899352489,NaN,-1,false,0,0,3,ERROR-null-result,
1756899352493,NaN,-1,false,0,0,7,ERROR-null-result,
1756899352503,NaN,-1,false,0,0,3,ERROR-null-result,
1756899352508,NaN,-1,false,0,0,1,ERROR-null-result,
1756899352519,NaN,-1,false,0,0,3,ERROR-null-result,
1756899352523,NaN,-1,false,0,0,1,ERROR-null-result,
1756899352533,NaN,-1,false,0,0,1,ERROR-null-result,
1756899352537,NaN,-1,false,0,0,8,ERROR-null-result,
1756899352547,NaN,-1,false,0,0,1,ERROR-null-result,
1756899352552,NaN,-1,false,0,0,3,ERROR-null-result,
1756899352558,NaN,-1,false,0,0,6,ERROR-null-result,
1756899352567,NaN,-1,false,0,0,3,ERROR-null-result,
1756899352573,NaN,-1,false,0,0,8,ERROR-null-result,
1756899352583,NaN,-1,false,0,0,1,ERROR-null-result,
1756899352593,NaN,-1,false,0,0,5,ERROR-null-result,
1756899352601,NaN,-1,false,0,0,26,ERROR-null-result,
1756899352630,NaN,-1,false,0,0,16,ERROR-null-result,
1756899352648,NaN,-1,false,0,0,24,ERROR-null-result,
1756899352674,NaN,-1,false,0,0,11,ERROR-null-result,
1756899352689,NaN,-1,false,0,0,17,ERROR-null-result,
1756899352713,NaN,-1,false,0,0,17,ERROR-null-result,
1756899352731,NaN,-1,false,0,0,4,ERROR-null-result,
1756899352739,NaN,-1,false,0,0,17,ERROR-null-result,
1756899352759,NaN,-1,false,0,0,6,ERROR-null-result,
1756899352767,NaN,-1,false,0,0,12,ERROR-null-result,
1756899352780,NaN,-1,false,0,0,13,ERROR-null-result,
1756899352797,NaN,-1,false,0,0,5,ERROR-null-result,
1756899352806,NaN,-1,false,0,0,5,ERROR-null-result,
1756899352812,NaN,-1,false,0,0,14,ERROR-null-result,
1756899352829,NaN,-1,false,0,0,4,ERROR-null-result,
1756899352835,NaN,-1,false,0,0,4,ERROR-null-result,
1756899352847,NaN,-1,false,0,0,12,ERROR-null-result,
1756899352864,NaN,-1,false,0,0,3,ERROR-null-result,
1756899352870,NaN,-1,false,0,0,2,ERROR-null-result,
1756899352884,NaN,-1,false,0,0,4,ERROR-null-result,
1756899352897,NaN,-1,false,0,0,4,ERROR-null-result,
1756899352903,NaN,-1,false,0,0,15,ERROR-null-result,
1756899352919,NaN,-1,false,0,0,4,ERROR-null-result,
1756899352924,NaN,-1,false,0,0,3,ERROR-null-result,
1756899352930,NaN,-1,false,0,0,4,ERROR-null-result,
1756899352935,NaN,-1,false,0,0,10,ERROR-null-result,
1756899352960,NaN,-1,false,0,0,4,ERROR-null-result,
1756899352983,NaN,-1,false,0,0,9,ERROR-null-result,
1756899352995,NaN,-1,false,0,0,11,ERROR-null-result,
1756899353007,NaN,-1,false,0,0,14,ERROR-null-result,
1756899353023,NaN,-1,false,0,0,12,ERROR-null-result,
1756899353037,NaN,-1,false,0,0,3,ERROR-null-result,
1756899353043,NaN,-1,false,0,0,27,ERROR-null-result,
1756899353076,NaN,-1,false,0,0,20,ERROR-null-result,
1756899353100,NaN,-1,false,0,0,12,ERROR-null-result,
1756899353115,NaN,-1,false,0,0,11,ERROR-null-result,
1756899353128,NaN,-1,false,0,0,2,ERROR-null-result,
1756899353134,NaN,-1,false,0,0,7,ERROR-null-result,
1756899353144,NaN,-1,false,0,0,14,ERROR-null-result,
1756899353161,NaN,-1,false,0,0,5,ERROR-null-result,
1756899353171,NaN,-1,false,0,0,6,ERROR-null-result,
1756899353179,NaN,-1,false,0,0,9,ERROR-null-result,
1756899353192,NaN,-1,false,0,0,15,ERROR-null-result,
1756899353212,NaN,-1,false,0,0,6,ERROR-null-result,
1756899353220,NaN,-1,false,0,0,4,ERROR-null-result,
1756899353226,NaN,-1,false,0,0,26,ERROR-null-result,
1756899353258,NaN,-1,false,0,0,9,ERROR-null-result,
1756899353275,NaN,-1,false,0,0,7,ERROR-null-result,
1756899353284,NaN,-1,false,0,0,14,ERROR-null-result,
1756899353302,NaN,-1,false,0,0,19,ERROR-null-result,
1756899353323,NaN,-1,false,0,0,4,ERROR-null-result,
1756899353329,NaN,-1,false,0,0,13,ERROR-null-result,
1756899353343,NaN,-1,false,0,0,7,ERROR-null-result,
1756899353352,NaN,-1,false,0,0,7,ERROR-null-result,
1756899353360,NaN,-1,false,0,0,14,ERROR-null-result,
1756899353378,NaN,-1,false,0,0,5,ERROR-null-result,
1756899353385,NaN,-1,false,0,0,2,ERROR-null-result,
1756899353390,NaN,-1,false,0,0,14,ERROR-null-result,
1756899353408,NaN,-1,false,0,0,6,ERROR-null-result,
1756899353416,NaN,-1,false,0,0,4,ERROR-null-result,
1756899353422,NaN,-1,false,0,0,10,ERROR-null-result,
1756899353433,NaN,-1,false,0,0,2,ERROR-null-result,
1756899353447,NaN,-1,false,0,0,2,ERROR-null-result,
1756899353459,NaN,-1,false,0,0,4,ERROR-null-result,
1756899353475,NaN,-1,false,0,0,2,ERROR-null-result,
1756899353481,NaN,-1,false,0,0,10,ERROR-null-result,
1756899353494,NaN,-1,false,0,0,24,ERROR-null-result,
1756899353540,NaN,-1,false,0,0,7,ERROR-null-result,
1756899353553,NaN,-1,false,0,0,5,ERROR-null-result,
1756899353566,NaN,-1,false,0,0,6,ERROR-null-result,
1756899353584,NaN,-1,false,0,0,12,ERROR-null-result,
1756899353601,NaN,-1,false,0,0,13,ERROR-null-result,
1756899353616,NaN,-1,false,0,0,7,ERROR-null-result,
1756899353625,NaN,-1,false,0,0,2,ERROR-null-result,
1756899353631,NaN,-1,false,0,0,2,ERROR-null-result,
1756899353645,NaN,-1,false,0,0,10,ERROR-null-result,
1756899353656,NaN,-1,false,0,0,3,ERROR-null-result,
1756899353660,NaN,-1,false,0,0,14,ERROR-null-result,
1756899353677,NaN,-1,false,0,0,11,ERROR-null-result,
1756899353689,NaN,-1,false,0,0,2,ERROR-null-result,
1756899353702,NaN,-1,false,0,0,17,ERROR-null-result,
1756899353741,NaN,-1,false,0,0,8,ERROR-null-result,
1756899353752,NaN,-1,false,0,0,15,ERROR-null-result,
1756899353770,NaN,-1,false,0,0,2,ERROR-null-result,
1756899353777,NaN,-1,false,0,0,5,ERROR-null-result,
1756899353783,NaN,-1,false,0,0,16,ERROR-null-result,
1756899353806,NaN,-1,false,0,0,6,ERROR-null-result,
1756899353814,NaN,-1,false,0,0,10,ERROR-null-result,
1756899353825,NaN,-1,false,0,0,11,ERROR-null-result,
1756899353838,NaN,-1,false,0,0,4,ERROR-null-result,
1756899353857,NaN,-1,false,0,0,2,ERROR-null-result,
1756899353866,NaN,-1,false,0,0,3,ERROR-null-result,
1756899353873,NaN,-1,false,0,0,8,ERROR-null-result,
1756899353887,NaN,-1,false,0,0,6,ERROR-null-result,
1756899353899,NaN,-1,false,0,0,2,ERROR-null-result,
1756899353909,NaN,-1,false,0,0,1,ERROR-null-result,
1756899353916,NaN,-1,false,0,0,2,ERROR-null-result,
1756899353928,NaN,-1,false,0,0,3,ERROR-null-result,
1756899353935,NaN,-1,false,0,0,7,ERROR-null-result,
1756899353945,NaN,-1,false,0,0,2,ERROR-null-result,
1756899353952,NaN,-1,false,0,0,5,ERROR-null-result,
1756899353960,NaN,-1,false,0,0,1,ERROR-null-result,
1756899353965,NaN,-1,false,0,0,5,ERROR-null-result,
1756899353974,NaN,-1,false,0,0,2,ERROR-null-result,
1756899353980,NaN,-1,false,0,0,23,ERROR-null-result,
1756899354005,NaN,-1,false,0,0,1,ERROR-null-result,
1756899354014,NaN,-1,false,0,0,8,ERROR-null-result,
1756899354027,NaN,-1,false,0,0,7,ERROR-null-result,
1756899354045,NaN,-1,false,0,0,13,ERROR-null-result,
1756899354084,NaN,-1,false,0,0,14,ERROR-null-result,
1756899354103,NaN,-1,false,0,0,5,ERROR-null-result,
1756899354113,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354126,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354132,NaN,-1,false,0,0,6,ERROR-null-result,
1756899354141,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354148,NaN,-1,false,0,0,6,ERROR-null-result,
1756899354157,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354163,NaN,-1,false,0,0,7,ERROR-null-result,
1756899354173,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354189,NaN,-1,false,0,0,1,ERROR-null-result,
1756899354195,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354200,NaN,-1,false,0,0,1,ERROR-null-result,
1756899354206,NaN,-1,false,0,0,9,ERROR-null-result,
1756899354219,NaN,-1,false,0,0,1,ERROR-null-result,
1756899354229,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354234,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354246,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354253,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354258,NaN,-1,false,0,0,1,ERROR-null-result,
1756899354261,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354266,NaN,-1,false,0,0,1,ERROR-null-result,
1756899354277,NaN,-1,false,0,0,3,ERROR-null-result,
1756899354288,NaN,-1,false,0,0,1,ERROR-null-result,
1756899354292,NaN,-1,false,0,0,1,ERROR-null-result,
1756899354303,NaN,-1,false,0,0,14,ERROR-null-result,
1756899354324,NaN,-1,false,0,0,4,ERROR-null-result,
1756899354341,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354378,NaN,-1,false,0,0,8,ERROR-null-result,
1756899354389,NaN,-1,false,0,0,9,ERROR-null-result,
1756899354404,NaN,-1,false,0,0,12,ERROR-null-result,
1756899354421,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354429,NaN,-1,false,0,0,3,ERROR-null-result,
1756899354438,NaN,-1,false,0,0,10,ERROR-null-result,
1756899354452,NaN,-1,false,0,0,7,ERROR-null-result,
1756899354462,NaN,-1,false,0,0,4,ERROR-null-result,
1756899354493,NaN,-1,false,0,0,12,ERROR-null-result,
1756899354510,NaN,-1,false,0,0,3,ERROR-null-result,
1756899354515,NaN,-1,false,0,0,1,ERROR-null-result,
1756899354520,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354525,NaN,-1,false,0,0,8,ERROR-null-result,
1756899354535,NaN,-1,false,0,0,1,ERROR-null-result,
1756899354539,NaN,-1,false,0,0,6,ERROR-null-result,
1756899354550,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354555,NaN,-1,false,0,0,6,ERROR-null-result,
1756899354564,NaN,-1,false,0,0,1,ERROR-null-result,
1756899354569,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354579,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354584,NaN,-1,false,0,0,8,ERROR-null-result,
1756899354595,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354601,NaN,-1,false,0,0,8,ERROR-null-result,
1756899354612,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354621,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354626,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354632,NaN,-1,false,0,0,7,ERROR-null-result,
1756899354643,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354654,NaN,-1,false,0,0,1,ERROR-null-result,
1756899354658,NaN,-1,false,0,0,1,ERROR-null-result,
1756899354661,NaN,-1,false,0,0,8,ERROR-null-result,
1756899354673,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354681,NaN,-1,false,0,0,6,ERROR-null-result,
1756899354690,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354701,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354706,NaN,-1,false,0,0,4,ERROR-null-result,
1756899354719,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354730,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354736,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354745,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354749,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354761,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354767,NaN,-1,false,0,0,8,ERROR-null-result,
1756899354778,NaN,-1,false,0,0,3,ERROR-null-result,
1756899354791,NaN,-1,false,0,0,3,ERROR-null-result,
1756899354799,NaN,-1,false,0,0,8,ERROR-null-result,
1756899354812,NaN,-1,false,0,0,8,ERROR-null-result,
1756899354824,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354839,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354846,NaN,-1,false,0,0,7,ERROR-null-result,
1756899354856,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354868,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354875,NaN,-1,false,0,0,7,ERROR-null-result,
1756899354885,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354891,NaN,-1,false,0,0,5,ERROR-null-result,
1756899354900,NaN,-1,false,0,0,1,ERROR-null-result,
1756899354904,NaN,-1,false,0,0,7,ERROR-null-result,
1756899354915,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354927,NaN,-1,false,0,0,4,ERROR-null-result,
1756899354933,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354944,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354970,NaN,-1,false,0,0,5,ERROR-null-result,
1756899354978,NaN,-1,false,0,0,2,ERROR-null-result,
1756899354993,NaN,-1,false,0,0,6,ERROR-null-result,
1756899355009,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355034,NaN,-1,false,0,0,18,ERROR-null-result,
1756899355070,NaN,-1,false,0,0,13,ERROR-null-result,
1756899355091,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355097,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355102,NaN,-1,false,0,0,7,ERROR-null-result,
1756899355113,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355123,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355129,NaN,-1,false,0,0,17,ERROR-null-result,
1756899355158,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355173,NaN,-1,false,0,0,14,ERROR-null-result,
1756899355197,NaN,-1,false,0,0,8,ERROR-null-result,
1756899355212,NaN,-1,false,0,0,7,ERROR-null-result,
1756899355223,NaN,-1,false,0,0,7,ERROR-null-result,
1756899355233,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355238,NaN,-1,false,0,0,12,ERROR-null-result,
1756899355255,NaN,-1,false,0,0,21,ERROR-null-result,
1756899355291,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355297,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355317,NaN,-1,false,0,0,8,ERROR-null-result,
1756899355329,NaN,-1,false,0,0,13,ERROR-null-result,
1756899355353,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355358,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355366,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355371,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355375,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355386,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355392,NaN,-1,false,0,0,7,ERROR-null-result,
1756899355403,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355408,NaN,-1,false,0,0,6,ERROR-null-result,
1756899355417,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355422,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355435,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355445,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355450,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355455,NaN,-1,false,0,0,4,ERROR-null-result,
1756899355463,NaN,-1,false,0,0,4,ERROR-null-result,
1756899355475,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355481,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355489,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355494,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355499,NaN,-1,false,0,0,8,ERROR-null-result,
1756899355510,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355516,NaN,-1,false,0,0,4,ERROR-null-result,
1756899355523,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355529,NaN,-1,false,0,0,22,ERROR-null-result,
1756899355556,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355560,NaN,-1,false,0,0,27,ERROR-null-result,
1756899355595,NaN,-1,false,0,0,6,ERROR-null-result,
1756899355605,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355617,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355622,NaN,-1,false,0,0,9,ERROR-null-result,
1756899355635,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355648,NaN,-1,false,0,0,3,ERROR-null-result,
1756899355661,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355667,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355678,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355683,NaN,-1,false,0,0,7,ERROR-null-result,
1756899355694,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355699,NaN,-1,false,0,0,8,ERROR-null-result,
1756899355710,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355725,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355730,NaN,-1,false,0,0,6,ERROR-null-result,
1756899355740,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355755,NaN,-1,false,0,0,14,ERROR-null-result,
1756899355774,NaN,-1,false,0,0,11,ERROR-null-result,
1756899355790,NaN,-1,false,0,0,5,ERROR-null-result,
1756899355800,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355809,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355815,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355828,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355834,NaN,-1,false,0,0,6,ERROR-null-result,
1756899355844,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355861,NaN,-1,false,0,0,7,ERROR-null-result,
1756899355874,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355880,NaN,-1,false,0,0,7,ERROR-null-result,
1756899355891,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355902,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355908,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355919,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355924,NaN,-1,false,0,0,5,ERROR-null-result,
1756899355933,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355938,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355950,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355956,NaN,-1,false,0,0,6,ERROR-null-result,
1756899355965,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355969,NaN,-1,false,0,0,2,ERROR-null-result,
1756899355978,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355984,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355992,NaN,-1,false,0,0,1,ERROR-null-result,
1756899355996,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356001,NaN,-1,false,0,0,5,ERROR-null-result,
1756899356011,NaN,-1,false,0,0,2,ERROR-null-result,
1756899356021,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356024,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356027,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356029,NaN,-1,false,0,0,5,ERROR-null-result,
1756899356037,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356039,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356041,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356043,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356045,NaN,-1,false,0,0,6,ERROR-null-result,
1756899356054,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356057,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356060,NaN,-1,false,0,0,5,ERROR-null-result,
1756899356068,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356071,NaN,-1,false,0,0,2,ERROR-null-result,
1756899356075,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356086,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356089,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356095,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356097,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356100,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356103,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356105,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356111,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356114,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356117,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356119,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356128,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356132,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356135,NaN,-1,false,0,0,5,ERROR-null-result,
1756899356144,NaN,-1,false,0,0,2,ERROR-null-result,
1756899356150,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356156,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356159,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356161,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356164,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356167,NaN,-1,false,0,0,7,ERROR-null-result,
1756899356176,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356179,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356183,NaN,-1,false,0,0,5,ERROR-null-result,
1756899356191,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356195,NaN,-1,false,0,0,1,ERROR-null-result,
1756899356199,NaN,-1,false,0,0,6,ERROR-null-result,
1756899360548,NaN,-1,false,0,0,1,ERROR-null-result,
1756899365549,NaN,-1,false,0,0,2,ERROR-null-result,
1756899370544,NaN,-1,false,0,0,1,ERROR-null-result,
1756899375553,NaN,-1,false,0,0,2,ERROR-null-result,
1756899380552,NaN,-1,false,0,0,1,ERROR-null-result,
1756899385559,NaN,-1,false,0,0,1,ERROR-null-result,
1756899390551,NaN,-1,false,0,0,3,ERROR-null-result,
1756899395543,NaN,-1,false,0,0,2,ERROR-null-result,
1756899400562,NaN,-1,false,0,0,2,ERROR-null-result,
1756899405548,NaN,-1,false,0,0,2,ERROR-null-result,
1756899410548,NaN,-1,false,0,0,2,ERROR-null-result,
1756899415543,NaN,-1,false,0,0,2,ERROR-null-result,
1756899420550,NaN,-1,false,0,0,1,ERROR-null-result,
1756899425549,NaN,-1,false,0,0,1,ERROR-null-result,
1756899430555,NaN,-1,false,0,0,3,ERROR-null-result,
1756899435553,NaN,-1,false,0,0,2,ERROR-null-result,
1756899440555,NaN,-1,false,0,0,2,ERROR-null-result,
1756899445552,NaN,-1,false,0,0,2,ERROR-null-result,
1756899450563,NaN,-1,false,0,0,2,ERROR-null-result,
1756899455551,NaN,-1,false,0,0,3,ERROR-null-result,
1756899460549,NaN,-1,false,0,0,1,ERROR-null-result,
1756899465548,NaN,-1,false,0,0,1,ERROR-null-result,
1756899470551,NaN,-1,false,0,0,1,ERROR-null-result,
1756899475553,NaN,-1,false,0,0,2,ERROR-null-result,
1756899480556,NaN,-1,false,0,0,1,ERROR-null-result,
1756899485561,NaN,-1,false,0,0,2,ERROR-null-result,
1756899490551,NaN,-1,false,0,0,3,ERROR-null-result,
1756899495543,NaN,-1,false,0,0,2,ERROR-null-result,
1756899500551,NaN,-1,false,0,0,2,ERROR-null-result,
1756899505558,NaN,-1,false,0,0,2,ERROR-null-result,
1756899510543,NaN,-1,false,0,0,1,ERROR-null-result,
1756899515560,NaN,-1,false,0,0,2,ERROR-null-result,
1756899520553,NaN,-1,false,0,0,1,ERROR-null-result,
1756899525547,NaN,-1,false,0,0,1,ERROR-null-result,
1756899530554,NaN,-1,false,0,0,3,ERROR-null-result,
1756899535549,NaN,-1,false,0,0,1,ERROR-null-result,
1756899540550,NaN,-1,false,0,0,1,ERROR-null-result,
1756899545559,NaN,-1,false,0,0,2,ERROR-null-result,
1756899550539,NaN,-1,false,0,0,1,ERROR-null-result,
1756899555562,NaN,-1,false,0,0,3,ERROR-null-result,
1756899560547,NaN,-1,false,0,0,3,ERROR-null-result,
1756899565554,NaN,-1,false,0,0,6,ERROR-null-result,
1756899570556,NaN,-1,false,0,0,1,ERROR-null-result,
1756899575550,NaN,-1,false,0,0,1,ERROR-null-result,
1756899580552,NaN,-1,false,0,0,1,ERROR-null-result,
1756899585557,NaN,-1,false,0,0,2,ERROR-null-result,
1756899590543,NaN,-1,false,0,0,1,ERROR-null-result,
1756899595557,NaN,-1,false,0,0,1,ERROR-null-result,
1756899600560,NaN,-1,false,0,0,2,ERROR-null-result,
1756899605546,NaN,-1,false,0,0,3,ERROR-null-result,
1756899610557,NaN,-1,false,0,0,2,ERROR-null-result,
1756899615543,NaN,-1,false,0,0,1,ERROR-null-result,
1756899620557,NaN,-1,false,0,0,1,ERROR-null-result,
1756899625553,NaN,-1,false,0,0,1,ERROR-null-result,
1756899630563,NaN,-1,false,0,0,2,ERROR-null-result,
1756899635558,NaN,-1,false,0,0,2,ERROR-null-result,
1756899640549,NaN,-1,false,0,0,2,ERROR-null-result,
1756899645542,NaN,-1,false,0,0,1,ERROR-null-result,
1756899650553,NaN,-1,false,0,0,2,ERROR-null-result,
1756899655563,NaN,-1,false,0,0,2,ERROR-null-result,
1756899660554,NaN,-1,false,0,0,1,ERROR-null-result,
1756899665551,NaN,-1,false,0,0,1,ERROR-null-result,
1756899670561,NaN,-1,false,0,0,1,ERROR-null-result,
1756899675540,NaN,-1,false,0,0,1,ERROR-null-result,
1756899680554,NaN,-1,false,0,0,2,ERROR-null-result,
1756899685556,NaN,-1,false,0,0,1,ERROR-null-result,
1756899690562,NaN,-1,false,0,0,2,ERROR-null-result,
1756899695540,NaN,-1,false,0,0,1,ERROR-null-result,
1756899700560,NaN,-1,false,0,0,3,ERROR-null-result,
1756899705552,NaN,-1,false,0,0,2,ERROR-null-result,
1756899710541,NaN,-1,false,0,0,1,ERROR-null-result,
1756899715562,NaN,-1,false,0,0,3,ERROR-null-result,
1756899720547,NaN,-1,false,0,0,2,ERROR-null-result,
1756899725544,NaN,-1,false,0,0,1,ERROR-null-result,
1756899730550,NaN,-1,false,0,0,1,ERROR-null-result,
1756899735550,NaN,-1,false,0,0,1,ERROR-null-result,
1756899740563,NaN,-1,false,0,0,2,ERROR-null-result,
1756899745563,NaN,-1,false,0,0,1,ERROR-null-result,
1756899750552,NaN,-1,false,0,0,1,ERROR-null-result,
1756899755563,NaN,-1,false,0,0,1,ERROR-null-result,
1756899760562,NaN,-1,false,0,0,1,ERROR-null-result,
1756899765555,NaN,-1,false,0,0,2,ERROR-null-result,
1756899770551,NaN,-1,false,0,0,1,ERROR-null-result,
1756899775553,NaN,-1,false,0,0,1,ERROR-null-result,
