ts,avg,measurement,occupied,autoCnt,manualCnt,dmccLatencyMs,autoCntAtRecord,manualCntAtRecord
1755692932816,96.0,88.0,true,535,0,1,535,0
1755692937829,93.2,79.0,true,536,0,1,536,0
1755692942820,87.6,77.0,true,537,0,1,537,0
1755692947814,80.6,67.0,true,538,0,1,538,0
1755692952821,76.0,69.0,true,539,0,1,539,0
1755692957836,72.0,68.0,true,540,0,1,540,0
1755692962822,69.4,66.0,true,541,0,1,541,0
1755692967810,69.2,76.0,true,542,0,1,542,0
1755692972828,71.6,79.0,true,543,0,1,543,0
1755692977822,71.8,70.0,true,544,0,1,544,0
1755692982807,71.2,65.0,true,545,0,1,545,0
1755692987826,72.4,72.0,true,546,0,1,546,0
1755692992814,71.2,70.0,true,547,0,1,547,0
1755692997808,69.2,69.0,true,548,0,1,548,0
1755693002823,68.4,66.0,true,549,0,1,549,0
1755693007807,70.0,73.0,true,550,0,1,550,0
1755693012818,70.0,72.0,true,551,0,1,551,0
1755693017825,71.0,75.0,true,552,0,1,552,0
1755693022803,72.2,75.0,true,553,0,1,553,0
1755693027832,77.0,90.0,true,554,0,1,554,0
1755693032818,80.4,90.0,true,555,0,1,555,0
1755693037821,84.2,91.0,true,556,0,1,556,0
1755693042807,87.8,93.0,true,557,0,1,557,0
1755693047824,89.4,83.0,true,558,0,1,558,0
1755693052807,89.0,88.0,true,559,0,1,559,0
1755693057816,87.6,83.0,true,560,0,1,560,0
1755693062819,84.4,75.0,true,561,0,1,561,0
1755693067825,82.0,81.0,true,562,0,1,562,0
1755693072818,82.4,85.0,true,563,0,1,563,0
1755693077819,82.4,88.0,true,564,0,1,564,0
1755693082812,84.6,94.0,true,565,0,1,565,0
1755693087822,89.0,97.0,true,566,0,1,566,0
1755693092816,92.4,98.0,true,567,0,1,567,0
1755693097820,94.6,96.0,true,568,0,1,568,0
1755693102824,94.6,88.0,true,569,0,1,569,0
1755693107810,93.4,88.0,true,570,0,1,570,0
1755693112817,91.0,85.0,true,571,0,1,571,0
1755693117827,88.0,83.0,true,572,0,1,572,0
1755693122826,85.6,84.0,true,573,0,1,573,0
1755693127821,85.2,86.0,true,574,0,1,574,0
1755693132824,83.2,78.0,true,575,0,1,575,0
1755693137802,82.0,79.0,true,576,0,1,576,0
1755693142812,81.4,80.0,true,577,0,1,577,0
1755693147817,81.8,86.0,true,578,0,1,578,0
1755693152817,81.8,86.0,true,579,0,1,579,0
1755693157821,83.2,85.0,true,580,0,1,580,0
1755693162809,86.2,94.0,true,581,0,1,581,0
1755693167821,90.2,100.0,true,582,0,1,582,0
1755693172832,91.4,92.0,true,583,0,1,583,0
1755693177817,93.0,94.0,true,584,0,1,584,0
1755693182825,94.2,91.0,true,585,0,1,585,0
1755693187812,92.8,87.0,true,586,0,1,586,0
1755693192813,92.4,98.0,true,587,0,1,587,0
1755693197813,93.4,97.0,true,588,0,1,588,0
1755693202818,92.6,90.0,true,589,0,1,589,0
1755693207820,94.8,102.0,true,590,0,1,590,0
1755693212833,95.8,92.0,true,591,0,1,591,0
1755693217806,94.2,90.0,true,592,0,1,592,0
1755693222813,92.8,90.0,true,593,0,1,593,0
1755693227821,93.8,95.0,true,594,0,1,594,0
1755693232802,92.0,93.0,true,595,0,1,595,0
1755693237817,90.8,86.0,true,596,0,1,596,0
1755693242822,90.2,87.0,true,597,0,1,597,0
1755693247815,89.6,87.0,true,598,0,1,598,0
1755693252822,88.0,87.0,true,599,0,1,599,0
1755693257817,86.8,87.0,true,600,0,1,600,0
1755693262809,86.0,82.0,true,601,0,1,601,0
1755693267817,84.4,79.0,true,602,0,1,602,0
1755693272813,82.8,79.0,true,603,0,1,603,0
1755693277828,82.8,87.0,true,604,0,1,604,0
1755693282825,83.6,91.0,true,605,0,1,605,0
1755693287805,84.2,85.0,true,606,0,1,606,0
1755693292826,84.8,82.0,true,607,0,1,607,0
1755693297809,85.4,82.0,true,608,0,1,608,0
1755693302816,84.0,80.0,true,609,0,1,609,0
1755693307827,81.0,76.0,true,610,0,1,610,0
1755693312827,80.2,81.0,true,611,0,1,611,0
1755693317821,80.2,82.0,true,612,0,1,612,0
1755693322818,79.4,78.0,true,613,0,1,613,0
1755693327828,81.6,91.0,true,614,0,1,614,0
1755693332822,85.4,95.0,true,615,0,1,615,0
1755693337819,89.4,101.0,true,616,0,1,616,0
1755693342825,91.4,92.0,true,617,0,1,617,0
1755693347803,92.0,81.0,true,618,0,1,618,0
1755693352816,90.8,85.0,true,619,0,1,619,0
1755693357827,90.0,91.0,true,620,0,1,620,0
1755693362816,88.6,94.0,true,621,0,1,621,0
1755693367816,89.4,96.0,true,622,0,1,622,0
1755693372826,91.0,89.0,true,623,0,1,623,0
1755693377807,92.6,93.0,true,624,0,1,624,0
1755693382815,92.4,90.0,true,625,0,1,625,0
1755693387815,92.2,93.0,true,626,0,1,626,0
1755693392824,90.4,87.0,true,627,0,1,627,0
1755693397814,89.8,86.0,true,628,0,1,628,0
1755693402805,87.0,79.0,true,629,0,1,629,0
1755693407817,84.4,77.0,true,630,0,1,630,0
1755693412826,82.4,83.0,true,631,0,1,631,0
1755693417815,79.8,74.0,true,632,0,1,632,0
1755693422808,79.4,84.0,true,633,0,1,633,0
1755693427824,79.0,77.0,true,634,0,1,634,0
1755693432815,79.4,79.0,true,635,0,1,635,0
1755693437821,77.2,72.0,true,636,0,1,636,0
1755693442816,79.0,83.0,true,637,0,1,637,0
1755693447828,77.8,78.0,true,638,0,1,638,0
1755693452820,77.6,76.0,true,639,0,1,639,0
1755693457821,78.6,84.0,true,640,0,1,640,0
1755693462809,80.0,79.0,true,641,0,1,641,0
1755693467812,79.2,79.0,true,642,0,1,642,0
1755693472817,79.2,78.0,true,643,0,1,643,0
1755693477827,79.2,76.0,true,644,0,1,644,0
1755693482818,78.0,78.0,true,645,0,1,645,0
1755693487817,77.8,78.0,true,646,0,1,646,0
1755693492819,77.8,79.0,true,647,0,1,647,0
1755693497813,78.2,80.0,true,648,0,1,648,0
1755693502816,80.4,87.0,true,649,0,1,649,0
1755693507816,82.2,87.0,true,650,0,1,650,0
1755693512815,84.2,88.0,true,651,0,1,651,0
1755693517821,86.4,90.0,true,652,0,1,652,0
1755693522815,88.6,91.0,true,653,0,1,653,0
1755693527808,89.8,93.0,true,654,0,1,654,0
1755693532816,90.4,90.0,true,655,0,1,655,0
1755693537821,90.6,89.0,true,656,0,1,656,0
1755693542807,91.4,94.0,true,657,0,1,657,0
1755693547822,91.0,89.0,true,658,0,1,658,0
1755693552807,90.8,92.0,true,659,0,1,659,0
1755693557826,92.4,98.0,true,660,0,1,660,0
1755693562812,93.2,93.0,true,661,0,1,661,0
1755693567807,93.0,93.0,true,662,0,1,662,0
1755693572817,91.4,81.0,true,663,0,1,663,0
1755693577819,89.2,81.0,true,664,0,1,664,0
1755693582823,86.4,84.0,true,665,0,1,665,0
1755693587811,86.4,93.0,true,666,0,1,666,0
1755693592810,87.0,96.0,true,667,0,1,667,0
1755693597821,90.0,96.0,true,668,0,1,668,0
1755693602816,92.8,95.0,true,669,0,1,669,0
1755693607819,95.2,96.0,true,670,0,1,670,0
1755693612828,95.0,92.0,true,671,0,1,671,0
1755693617825,94.6,94.0,true,672,0,1,672,0
1755693622812,96.2,104.0,true,673,0,1,673,0
1755693627805,98.0,104.0,true,674,0,1,674,0
1755693632815,100.0,106.0,true,675,0,1,675,0
1755693637828,101.4,99.0,true,676,0,1,676,0
1755693642818,102.8,101.0,true,677,0,1,677,0
1755693647813,102.4,102.0,true,678,0,1,678,0
1755693652817,102.8,106.0,true,679,0,1,679,0
1755693657815,102.2,103.0,true,680,0,1,680,0
1755693662819,100.6,91.0,true,681,0,1,681,0
1755693667828,97.6,86.0,true,682,0,1,682,0
1755693672820,95.0,89.0,true,683,0,1,683,0
1755693677819,91.4,88.0,true,684,0,1,684,0
1755693682817,88.4,88.0,true,685,0,1,685,0
1755693687827,88.4,91.0,true,686,0,1,686,0
1755693692825,89.4,91.0,true,687,0,1,687,0
1755693697813,89.8,91.0,true,688,0,1,688,0
1755693702807,88.4,81.0,true,689,0,1,689,0
1755693707817,86.0,76.0,true,690,0,1,690,0
1755693712817,83.6,79.0,true,691,0,1,691,0
1755693717824,82.2,84.0,true,692,0,1,692,0
1755693722817,81.0,85.0,true,693,0,1,693,0
1755693727806,82.0,86.0,true,694,0,1,694,0
1755693732815,84.6,89.0,true,695,0,1,695,0
1755693737824,87.0,91.0,true,696,0,1,696,0
1755693742804,87.0,84.0,true,697,0,1,697,0
1755693747829,86.8,84.0,true,698,0,1,698,0
1755693752828,85.6,80.0,true,699,0,1,699,0
1755693757820,84.6,84.0,true,700,0,1,700,0
1755693762816,82.6,81.0,true,701,0,1,701,0
1755693767827,82.4,83.0,true,702,0,1,702,0
1755693772822,81.8,81.0,true,703,0,1,703,0
1755693777814,81.4,78.0,true,704,0,1,704,0
1755693782816,79.4,74.0,true,705,0,1,705,0
1755693787814,77.8,73.0,true,706,0,1,706,0
1755693792814,76.0,74.0,true,707,0,1,707,0
1755693797820,73.0,66.0,true,708,0,1,708,0
1755693802814,70.0,63.0,true,709,0,1,709,0
1755693807820,68.6,67.0,true,710,0,1,710,0
1755693812827,65.6,58.0,true,711,0,1,711,0
1755693817812,63.4,63.0,true,712,0,1,712,0
1755693822824,63.0,64.0,true,713,0,1,713,0
1755693827807,63.6,66.0,true,714,0,1,714,0
1755693832821,64.4,71.0,true,715,0,1,715,0
1755693837826,68.4,78.0,true,716,0,1,716,0
1755693842807,71.2,77.0,true,717,0,1,717,0
1755693847819,73.2,74.0,true,718,0,1,718,0
1755693852816,74.8,74.0,true,719,0,1,719,0
1755693857814,74.6,70.0,true,720,0,1,720,0
1755693862823,74.4,77.0,true,721,0,1,721,0
1755693867817,74.6,78.0,true,722,0,1,722,0
1755693872816,75.8,80.0,true,723,0,1,723,0
1755693877817,76.4,77.0,true,724,0,1,724,0
1755693882823,77.6,76.0,true,725,0,1,725,0
1755693887805,76.4,71.0,true,726,0,1,726,0
1755693892826,74.8,70.0,true,727,0,1,727,0
1755693897802,73.4,73.0,true,728,0,1,728,0
1755693902825,73.6,78.0,true,729,0,1,729,0
1755693907805,72.6,71.0,true,730,0,1,730,0
1755693912820,72.4,70.0,true,731,0,1,731,0
1755693917830,71.4,65.0,true,732,0,1,732,0
1755693922820,68.2,57.0,true,733,0,1,733,0
1755693927817,65.6,65.0,true,734,0,1,734,0
1755693932820,64.6,66.0,true,735,0,1,735,0
1755693937823,63.8,66.0,true,736,0,1,736,0
1755693942807,65.2,72.0,true,737,0,1,737,0
1755693947816,69.2,77.0,true,738,0,1,738,0
1755693952817,73.6,87.0,true,739,0,1,739,0
1755693957816,75.6,76.0,true,740,0,1,740,0
1755693962836,76.0,68.0,true,741,0,1,741,0
1755693967817,75.6,70.0,true,742,0,1,742,0
1755693972817,74.2,70.0,true,743,0,1,743,0
1755693977820,70.6,69.0,true,744,0,1,744,0
1755693982827,71.0,78.0,true,745,0,1,745,0
1755693987812,73.8,82.0,true,746,0,1,746,0
1755693992807,78.4,93.0,true,747,0,1,747,0
1755693997815,81.8,87.0,true,748,0,1,748,0
1755694002823,87.2,96.0,true,749,0,1,749,0
1755694007817,89.6,90.0,true,750,0,1,750,0
1755694012816,90.4,86.0,true,751,0,1,751,0
1755694017819,87.2,77.0,true,752,0,1,752,0
1755694022817,85.6,79.0,true,753,0,1,753,0
1755694027823,84.4,90.0,true,754,0,1,754,0
1755694032803,85.2,94.0,true,755,0,1,755,0
1755694037814,85.8,89.0,true,756,0,1,756,0
1755694042816,88.2,89.0,true,757,0,1,757,0
1755694047817,89.4,85.0,true,758,0,1,758,0
1755694052813,90.0,93.0,true,759,0,1,759,0
1755694057828,89.0,89.0,true,760,0,1,760,0
1755694062814,88.8,88.0,true,761,0,1,761,0
1755694067816,90.8,99.0,true,762,0,1,762,0
1755694072832,93.0,96.0,true,763,0,1,763,0
1755694077813,93.8,97.0,true,764,0,1,764,0
1755694082815,97.8,109.0,true,765,0,1,765,0
1755694087807,102.4,111.0,true,766,0,1,766,0
1755694092817,102.2,98.0,true,767,0,1,767,0
1755694097821,103.0,100.0,true,768,0,1,768,0
1755694102812,103.4,99.0,true,769,0,1,769,0
1755694107806,102.4,104.0,true,770,0,1,770,0
1755694112814,99.0,94.0,true,771,0,1,771,0
1755694117824,99.6,101.0,true,772,0,1,772,0
1755694122816,99.2,98.0,true,773,0,1,773,0
1755694127821,99.6,101.0,true,774,0,1,774,0
1755694132811,99.2,102.0,true,775,0,1,775,0
1755694137825,101.4,105.0,true,776,0,1,776,0
1755694142809,101.2,100.0,true,777,0,1,777,0
1755694147826,102.0,102.0,true,778,0,1,778,0
1755694152813,102.4,103.0,true,779,0,1,779,0
1755694157812,101.8,99.0,true,780,0,1,780,0
1755694162804,102.0,106.0,true,781,0,1,781,0
1755694167814,102.6,103.0,true,782,0,1,782,0
1755694172828,101.8,98.0,true,783,0,1,783,0
1755694177817,101.6,102.0,true,784,0,1,784,0
1755694182827,103.0,106.0,true,785,0,1,785,0
1755694187817,102.6,104.0,true,786,0,1,786,0
1755694192826,100.0,90.0,true,787,0,1,787,0
1755694197808,98.2,89.0,true,788,0,1,788,0
1755694202824,96.2,92.0,true,789,0,1,789,0
1755694207811,94.0,95.0,true,790,0,1,790,0
1755694212826,91.8,93.0,true,791,0,1,791,0
1755694217806,92.6,94.0,true,792,0,1,792,0
1755694222818,92.6,89.0,true,793,0,1,793,0
1755694227823,92.8,93.0,true,794,0,1,794,0
1755694232819,93.6,99.0,true,795,0,1,795,0
1755694237817,94.4,97.0,true,796,0,1,796,0
1755694242824,94.0,92.0,true,797,0,1,797,0
1755694247815,92.4,81.0,true,798,0,1,798,0
1755694252812,89.2,77.0,true,799,0,1,799,0
1755694257806,84.4,75.0,true,800,0,1,800,0
1755694262824,80.6,78.0,true,801,0,1,801,0
1755694267809,76.2,70.0,true,802,0,1,802,0
1755694272813,73.8,69.0,true,803,0,1,803,0
1755694277824,72.8,72.0,true,804,0,1,804,0
1755694282804,71.2,67.0,true,805,0,1,805,0
1755694287820,69.8,71.0,true,806,0,1,806,0
1755694292813,71.2,77.0,true,807,0,1,807,0
1755694297827,74.0,83.0,true,808,0,1,808,0
1755694302823,76.0,82.0,true,809,0,1,809,0
1755694307810,78.2,78.0,true,810,0,1,810,0
1755694312823,80.6,83.0,true,811,0,1,811,0
1755694317817,83.0,89.0,true,812,0,1,812,0
1755694322821,86.6,101.0,true,813,0,1,813,0
1755694327820,90.0,99.0,true,814,0,1,814,0
1755694332824,92.4,90.0,true,815,0,1,815,0
1755694337807,93.8,90.0,true,816,0,1,816,0
1755694342817,95.6,98.0,true,817,0,1,817,0
1755694347821,94.8,97.0,true,818,0,1,818,0
1755694352827,93.2,91.0,true,819,0,1,819,0
1755694357825,94.4,96.0,true,820,0,1,820,0
1755694362813,95.0,93.0,true,821,0,1,821,0
1755694367805,95.4,100.0,true,822,0,1,822,0
1755694372816,96.8,104.0,true,823,0,1,823,0
1755694377821,99.0,102.0,true,824,0,1,824,0
1755694382818,99.4,98.0,true,825,0,1,825,0
1755694387819,99.8,95.0,true,826,0,1,826,0
1755694392821,98.2,92.0,true,827,0,1,827,0
1755694397835,93.0,78.0,true,828,0,1,828,0
1755694402810,89.2,83.0,true,829,0,1,829,0
1755694407817,86.2,83.0,true,830,0,1,830,0
1755694412815,85.6,92.0,true,831,0,1,831,0
1755694417827,83.6,82.0,true,832,0,1,832,0
1755694422812,83.6,78.0,true,833,0,1,833,0
1755694427822,83.2,81.0,true,834,0,1,834,0
1755694432819,81.2,73.0,true,835,0,1,835,0
1755694437829,79.2,82.0,true,836,0,1,836,0
1755694442824,78.2,77.0,true,837,0,1,837,0
1755694447815,77.2,73.0,true,838,0,1,838,0
1755694452803,76.4,77.0,true,839,0,1,839,0
1755694457824,75.8,70.0,true,840,0,1,840,0
1755694462807,73.6,71.0,true,841,0,1,841,0
1755694467816,72.4,71.0,true,842,0,1,842,0
1755694472817,72.0,71.0,true,843,0,1,843,0
1755694477820,70.6,70.0,true,844,0,1,844,0
1755694482818,70.6,70.0,true,845,0,1,845,0
1755694487825,71.0,73.0,true,846,0,1,846,0
1755694492815,72.2,77.0,true,847,0,1,847,0
1755694497810,71.8,69.0,true,848,0,1,848,0
1755694502823,72.4,73.0,true,849,0,1,849,0
1755694507816,73.4,75.0,true,850,0,1,850,0
1755694512806,74.6,79.0,true,851,0,1,851,0
1755694517820,74.2,75.0,true,852,0,1,852,0
1755694522818,74.8,72.0,true,853,0,1,853,0
1755694527820,75.4,76.0,true,854,0,1,854,0
1755694532827,76.0,78.0,true,855,0,1,855,0
1755694537820,77.2,85.0,true,856,0,1,856,0
1755694542824,79.8,88.0,true,857,0,1,857,0
1755694547819,84.0,93.0,true,858,0,1,858,0
1755694552816,87.6,94.0,true,859,0,1,859,0
1755694557822,90.2,91.0,true,860,0,1,860,0
1755694562814,89.2,80.0,true,861,0,1,861,0
1755694567807,87.6,80.0,true,862,0,1,862,0
1755694572833,85.0,80.0,true,863,0,1,863,0
1755694577806,82.0,79.0,true,864,0,1,864,0
1755694582836,80.2,82.0,true,865,0,1,865,0
1755694587811,79.4,76.0,true,866,0,1,866,0
1755694592825,80.0,83.0,true,867,0,1,867,0
1755694597807,79.6,78.0,true,868,0,1,868,0
1755694602817,76.6,64.0,true,869,0,1,869,0
1755694607814,72.4,61.0,true,870,0,1,870,0
1755694612817,68.6,57.0,true,871,0,1,871,0
1755694617817,65.6,68.0,true,872,0,1,872,0
1755694622826,63.6,68.0,true,873,0,1,873,0
1755694627808,64.8,70.0,true,874,0,1,874,0
1755694632825,66.0,67.0,true,875,0,1,875,0
1755694637817,66.6,60.0,true,876,0,1,876,0
1755694642812,64.0,55.0,true,877,0,1,877,0
1755694647817,59.8,47.0,true,878,0,1,878,0
1755694652826,54.8,45.0,true,879,0,1,879,0
1755694657810,52.2,54.0,true,880,0,1,880,0
1755694662820,50.8,53.0,true,881,0,1,881,0
1755694667815,52.4,63.0,true,882,0,1,882,0
1755694672817,56.8,69.0,true,883,0,1,883,0
1755694677816,62.6,74.0,true,884,0,1,884,0
1755694682817,68.0,81.0,true,885,0,1,885,0
1755694687824,73.0,78.0,true,886,0,1,886,0
1755694692826,76.2,79.0,true,887,0,1,887,0
1755694697818,77.6,76.0,true,888,0,1,888,0
1755694702817,78.2,77.0,true,889,0,1,889,0
1755694707812,77.2,76.0,true,890,0,1,890,0
1755694712817,80.0,92.0,true,891,0,1,891,0
1755694717822,83.2,95.0,true,892,0,1,892,0
1755694722807,86.8,94.0,true,893,0,1,893,0
1755694727826,91.2,99.0,true,894,0,1,894,0
1755694732817,95.6,98.0,true,895,0,1,895,0
1755694737828,96.8,98.0,true,896,0,1,896,0
1755694742817,98.6,104.0,true,897,0,1,897,0
1755694747825,100.8,105.0,true,898,0,1,898,0
1755694752822,102.4,107.0,true,899,0,1,899,0
1755694757809,103.4,103.0,true,900,0,1,900,0
1755694762819,105.4,108.0,true,901,0,1,901,0
1755694767819,106.0,107.0,true,902,0,1,902,0
1755694772822,106.2,106.0,true,903,0,1,903,0
1755694777804,104.8,100.0,true,904,0,1,904,0
1755694782823,102.4,91.0,true,905,0,1,905,0
1755694787823,98.8,90.0,true,906,0,1,906,0
1755694792814,97.2,99.0,true,907,0,1,907,0
1755694797809,96.2,101.0,true,908,0,1,908,0
1755694802813,97.2,105.0,true,909,0,1,909,0
1755694807823,97.8,94.0,true,910,0,1,910,0
1755694812818,98.0,91.0,true,911,0,1,911,0
1755694817818,96.2,90.0,true,912,0,1,912,0
1755694822812,92.4,82.0,true,913,0,1,913,0
1755694827839,87.6,81.0,true,914,0,1,914,0
1755694832816,84.8,80.0,true,915,0,1,915,0
1755694837815,81.4,74.0,true,916,0,1,916,0
1755694842831,79.0,78.0,true,917,0,1,917,0
1755694847816,78.6,80.0,true,918,0,1,918,0
1755694852827,79.0,83.0,true,919,0,1,919,0
1755694857828,79.8,84.0,true,920,0,1,920,0
1755694862826,81.6,83.0,true,921,0,1,921,0
1755694867806,83.0,85.0,true,922,0,1,922,0
1755694872822,84.8,89.0,true,923,0,1,923,0
1755694877803,86.0,89.0,true,924,0,1,924,0
1755694882821,86.6,87.0,true,925,0,1,925,0
1755694887823,87.6,88.0,true,926,0,1,926,0
1755694892803,88.8,91.0,true,927,0,1,927,0
1755694897833,90.0,95.0,true,928,0,1,928,0
1755694902802,90.0,89.0,true,929,0,1,929,0
1755694907822,90.6,90.0,true,930,0,1,930,0
1755694912813,92.4,97.0,true,931,0,1,931,0
1755694917818,91.8,88.0,true,932,0,1,932,0
1755694922820,91.6,94.0,true,933,0,1,933,0
1755694927817,92.2,92.0,true,934,0,1,934,0
1755694932821,92.0,89.0,true,935,0,1,935,0
1755694937822,89.2,83.0,true,936,0,1,936,0
1755694942811,88.0,82.0,true,937,0,1,937,0
1755694947819,85.6,82.0,true,938,0,1,938,0
1755694952817,82.8,78.0,true,939,0,1,939,0
1755694957821,79.6,73.0,true,940,0,1,940,0
1755694962829,76.6,68.0,true,941,0,1,941,0
1755694967816,75.2,75.0,true,942,0,1,942,0
1755694972823,73.4,73.0,true,943,0,1,943,0
1755694977817,73.0,76.0,true,944,0,1,944,0
1755694982821,73.2,74.0,true,945,0,1,945,0
1755694987828,74.2,73.0,true,946,0,1,946,0
1755694992826,73.2,70.0,true,947,0,1,947,0
1755694997812,72.6,70.0,true,948,0,1,948,0
1755695002820,72.4,75.0,true,949,0,1,949,0
1755695007821,74.8,86.0,true,950,0,1,950,0
1755695012822,78.8,93.0,true,951,0,1,951,0
1755695017815,82.8,90.0,true,952,0,1,952,0
1755695022808,87.0,91.0,true,953,0,1,953,0
1755695027825,89.0,85.0,true,954,0,1,954,0
1755695032815,90.0,91.0,true,955,0,1,955,0
1755695037812,91.4,100.0,true,956,0,1,956,0
1755695042812,92.2,94.0,true,957,0,1,957,0
1755695047824,94.0,100.0,true,958,0,1,958,0
1755695052806,97.2,101.0,true,959,0,1,959,0
1755695057821,101.2,111.0,true,960,0,1,960,0
1755695062816,103.6,112.0,true,961,0,1,961,0
1755695067815,106.4,108.0,true,962,0,1,962,0
1755695072818,104.8,92.0,true,963,0,1,963,0
1755695077836,103.8,96.0,true,964,0,1,964,0
1755695082809,101.8,101.0,true,965,0,1,965,0
1755695087818,101.2,109.0,true,966,0,1,966,0
1755695092814,99.4,99.0,true,967,0,1,967,0
1755695097825,100.8,99.0,true,968,0,1,968,0
1755695102807,101.6,100.0,true,969,0,1,969,0
1755695107817,101.6,101.0,true,970,0,1,970,0
1755695112820,98.8,95.0,true,971,0,1,971,0
1755695117820,98.6,98.0,true,972,0,1,972,0
1755695122817,98.2,97.0,true,973,0,1,973,0
1755695127814,98.0,99.0,true,974,0,1,974,0
1755695132821,98.4,103.0,true,975,0,1,975,0
1755695137817,100.0,103.0,true,976,0,1,976,0
1755695142827,100.0,98.0,true,977,0,1,977,0
1755695147815,99.8,96.0,true,978,0,1,978,0
1755695152817,100.8,104.0,true,979,0,1,979,0
1755695157817,101.4,106.0,true,980,0,1,980,0
1755695162817,100.8,100.0,true,981,0,1,981,0
1755695167827,101.4,101.0,true,982,0,1,982,0
1755695172816,103.8,108.0,true,983,0,1,983,0
1755695177826,102.2,96.0,true,984,0,1,984,0
1755695182814,99.8,94.0,true,985,0,1,985,0
1755695187810,98.6,94.0,true,986,0,1,986,0
1755695192814,96.2,89.0,true,987,0,1,987,0
1755695197824,91.8,86.0,true,988,0,1,988,0
1755695202806,90.4,89.0,true,989,0,1,989,0
1755695207819,88.4,84.0,true,990,0,1,990,0
1755695212824,87.2,88.0,true,991,0,1,991,0
1755695217818,88.8,97.0,true,992,0,1,992,0
1755695222824,90.0,92.0,true,993,0,1,993,0
1755695227807,90.4,91.0,true,994,0,1,994,0
1755695232823,91.0,87.0,true,995,0,1,995,0
1755695237817,91.0,88.0,true,996,0,1,996,0
1755695242824,88.4,84.0,true,997,0,1,997,0
1755695247803,83.4,67.0,true,998,0,1,998,0
1755695252816,82.2,85.0,true,999,0,1,999,0
1755695257820,81.4,83.0,true,1000,0,1,1000,0
1755695262816,81.6,89.0,true,1001,0,1,1001,0
1755695267812,80.6,79.0,true,1002,0,1,1002,0
1755695272831,83.0,79.0,true,1003,0,1,1003,0
1755695277815,81.6,78.0,true,1004,0,1,1004,0
1755695282823,80.0,75.0,true,1005,0,1,1005,0
1755695287828,77.4,76.0,true,1006,0,1,1006,0
1755695292825,76.8,76.0,true,1007,0,1,1007,0
1755695297816,74.2,66.0,true,1008,0,1,1008,0
1755695302808,72.4,69.0,true,1009,0,1,1009,0
1755695307819,72.0,73.0,true,1010,0,1,1010,0
1755695312817,71.4,73.0,true,1011,0,1,1011,0
1755695317825,70.8,73.0,true,1012,0,1,1012,0
1755695322807,72.8,76.0,true,1013,0,1,1013,0
1755695327816,75.2,81.0,true,1014,0,1,1014,0
1755695332816,76.0,77.0,true,1015,0,1,1015,0
1755695337813,78.6,86.0,true,1016,0,1,1016,0
1755695342820,80.8,84.0,true,1017,0,1,1017,0
1755695347816,83.0,87.0,true,1018,0,1,1018,0
1755695352817,86.2,97.0,true,1019,0,1,1019,0
1755695357816,90.6,99.0,true,1020,0,1,1020,0
1755695362821,90.8,87.0,true,1021,0,1,1021,0
1755695367817,90.8,84.0,true,1022,0,1,1022,0
1755695372817,89.6,81.0,true,1023,0,1,1023,0
1755695377828,85.8,78.0,true,1024,0,1,1024,0
1755695382816,82.4,82.0,true,1025,0,1,1025,0
1755695387814,80.8,79.0,true,1026,0,1,1026,0
1755695392818,80.2,81.0,true,1027,0,1,1027,0
1755695397821,82.6,93.0,true,1028,0,1,1028,0
1755695402827,85.4,92.0,true,1029,0,1,1029,0
1755695407820,87.8,94.0,true,1030,0,1,1030,0
1755695412817,91.0,95.0,true,1031,0,1,1031,0
1755695417825,94.2,97.0,true,1032,0,1,1032,0
1755695422804,94.8,96.0,true,1033,0,1,1033,0
1755695427825,94.8,92.0,true,1034,0,1,1034,0
1755695432808,92.8,84.0,true,1035,0,1,1035,0
1755695437825,91.2,87.0,true,1036,0,1,1036,0
1755695442808,91.6,99.0,true,1037,0,1,1037,0
1755695447814,90.6,91.0,true,1038,0,1,1038,0
1755695452819,92.2,100.0,true,1039,0,1,1039,0
1755695457828,95.6,101.0,true,1040,0,1,1040,0
1755695462827,97.4,96.0,true,1041,0,1,1041,0
1755695467817,95.4,89.0,true,1042,0,1,1042,0
1755695472818,96.0,94.0,true,1043,0,1,1043,0
1755695477819,95.6,98.0,true,1044,0,1,1044,0
1755695482826,93.0,88.0,true,1045,0,1,1045,0
1755695487805,91.2,87.0,true,1046,0,1,1046,0
1755695492816,91.4,90.0,true,1047,0,1,1047,0
1755695497812,90.4,89.0,true,1048,0,1,1048,0
1755695502813,88.6,89.0,true,1049,0,1,1049,0
1755695507819,90.2,96.0,true,1050,0,1,1050,0
1755695512823,92.8,100.0,true,1051,0,1,1051,0
1755695517806,94.4,98.0,true,1052,0,1,1052,0
1755695522820,94.2,88.0,true,1053,0,1,1053,0
1755695527820,95.4,95.0,true,1054,0,1,1054,0
1755695532826,95.0,94.0,true,1055,0,1,1055,0
1755695537806,95.6,103.0,true,1056,0,1,1056,0
1755695542813,97.6,108.0,true,1057,0,1,1057,0
1755695547823,101.0,105.0,true,1058,0,1,1058,0
1755695552806,102.2,101.0,true,1059,0,1,1059,0
1755695557827,103.0,98.0,true,1060,0,1,1060,0
1755695562830,101.4,95.0,true,1061,0,1,1061,0
1755695567817,99.6,99.0,true,1062,0,1,1062,0
1755695572827,99.2,103.0,true,1063,0,1,1063,0
1755695577819,99.2,101.0,true,1064,0,1,1064,0
1755695582819,99.6,100.0,true,1065,0,1,1065,0
